1-7-18,94.13333333333335
1-8-18,434.5166666666668
1-9-18,175.53333333333327
1-10-18,347.6499999999999
1-11-18,340.6833333333334
1-12-18,74.19999999999999
1-13-18,129.78333333333333
1-14-18,194.85
1-15-18,292.9833333333333
1-16-18,383.8666666666666
1-17-18,216.31666666666666
1-18-18,256.0666666666667
1-19-18,147.50000000000003
1-20-18,186.03333333333333
1-21-18,141.5333333333333
1-22-18,285.53333333333336
1-23-18,281.83333333333337
1-24-18,313.2000000000001
1-25-18,169.16666666666669
1-26-18,196.16666666666669
1-27-18,162.8833333333333
1-28-18,263.3166666666667
1-29-18,286.2166666666666
1-30-18,366.1833333333331
1-31-18,389.85
2-1-18,277.9
2-2-18,78.11666666666666
2-3-18,155.3333333333334
2-4-18,253.61666666666662
2-5-18,308.5166666666666
2-6-18,261.4833333333333
2-7-18,243.93333333333334
2-8-18,287.36666666666673
2-9-18,70.55
2-10-18,184.69999999999993
2-11-18,149.36666666666665
2-12-18,227.58333333333331
2-13-18,271.86666666666673
2-14-18,260.7333333333333
2-15-18,383.3166666666667
2-16-18,150.2
2-17-18,126.11666666666672
2-18-18,156.9
2-19-18,257.6
2-20-18,273.58333333333337
2-21-18,227.60000000000005
2-22-18,379.90000000000015
2-23-18,114.08333333333331
2-24-18,182.46666666666667
2-25-18,201.78333333333333
2-26-18,288.5166666666669
2-27-18,387.9333333333334
2-28-18,162.20000000000002
3-1-18,251.43333333333334
3-2-18,180.28333333333333
3-3-18,143.76666666666668
3-4-18,375.8833333333333
3-5-18,235.99999999999997
3-6-18,214.13333333333344
3-7-18,119.39999999999996
3-8-18,286.29999999999995
3-9-18,144.69999999999996
3-10-18,76.31666666666668
3-11-18,273.65000000000003
3-12-18,267.9499999999999
3-13-18,435.55000000000007
3-14-18,209.86666666666665
3-15-18,372.4499999999998
3-16-18,321.9333333333335
3-17-18,127.25
3-18-18,167.08333333333337
3-19-18,336.16666666666663
3-20-18,220.0833333333333
3-21-18,231.94999999999993
3-22-18,308.4166666666667
3-23-18,283.8666666666665
3-24-18,295.9
3-25-18,191.04999999999993
3-26-18,417.1500000000001
3-27-18,461.48333333333335
3-28-18,226.5333333333333
3-29-18,432.95
3-30-18,583.8499999999999
3-31-18,160.88333333333333
4-1-18,337.3500000000001
4-2-18,212.99999999999997
4-3-18,429.0333333333333
4-4-18,407.3000000000001
4-5-18,389.01666666666654
4-6-18,306.0
4-7-18,355.4000000000001
4-8-18,380.23333333333323
4-9-18,399.80000000000007
4-10-18,325.9333333333333
4-11-18,384.7666666666667
4-12-18,325.90000000000015
4-13-18,360.46666666666664
4-14-18,296.2666666666667
4-15-18,466.58333333333337
4-16-18,282.88333333333327
4-17-18,465.5000000000001
4-18-18,267.2333333333333
4-19-18,445.1666666666665
4-20-18,474.41666666666663
4-21-18,270.33333333333337
4-22-18,272.61666666666673
4-23-18,286.6833333333332
4-24-18,380.5666666666667
4-25-18,273.16666666666674
4-26-18,532.3833333333333
4-27-18,310.8833333333333
4-28-18,193.44999999999996
4-29-18,282.80000000000007
4-30-18,338.45
5-1-18,362.68333333333334
5-2-18,457.95000000000016
5-3-18,269.1833333333334
5-4-18,277.2666666666667
5-5-18,385.2500000000001
5-6-18,518.0333333333333
5-7-18,462.6833333333333
5-8-18,266.8833333333333
5-9-18,294.36666666666656
5-10-18,393.65000000000003
5-11-18,363.1166666666667
5-12-18,589.7500000000001
5-13-18,443.4
5-14-18,614.3500000000004
5-15-18,400.5499999999999
5-16-18,354.3166666666668
5-17-18,421.1
5-18-18,253.39999999999998
5-19-18,776.4333333333336
5-20-18,275.33333333333337
5-21-18,312.0666666666666
5-22-18,412.7
5-23-18,338.1666666666668
5-24-18,409.90000000000003
5-25-18,820.6833333333333
5-26-18,318.2833333333333
5-27-18,213.03333333333336
5-28-18,452.31666666666666
5-29-18,314.26666666666694
5-30-18,395.95
5-31-18,398.26666666666665
6-1-18,280.4666666666667
6-2-18,436.59999999999997
6-3-18,335.1666666666667
6-4-18,371.11666666666673
6-5-18,404.8333333333334
6-6-18,492.5333333333334
6-7-18,236.7666666666667
6-8-18,122.91666666666666
6-9-18,170.53333333333333
6-10-18,428.66666666666646
6-11-18,267.81666666666666
6-12-18,309.5333333333333
6-13-18,355.63333333333344
6-14-18,285.06666666666666
6-15-18,117.96666666666667
6-16-18,142.3
6-17-18,158.46666666666667
6-18-18,336.8666666666667
6-19-18,331.8499999999999
6-20-18,321.7333333333334
6-21-18,154.79999999999998
6-22-18,106.54999999999997
6-23-18,163.24999999999997
6-24-18,321.2166666666666
6-25-18,246.8333333333334
6-26-18,287.7333333333336
6-27-18,198.68333333333328
6-28-18,202.83333333333331
6-29-18,310.65
6-30-18,293.3
7-1-18,233.38333333333335
7-2-18,390.6166666666668
7-3-18,188.06666666666666
7-4-18,176.5333333333333
7-5-18,276.06666666666655
7-6-18,135.23333333333335
7-7-18,224.98333333333326
7-8-18,265.71666666666675
7-9-18,248.11666666666665
7-10-18,192.7833333333333
7-11-18,158.59999999999997
7-12-18,381.31666666666655
7-13-18,158.33333333333337
7-14-18,175.7
7-15-18,254.28333333333327
7-16-18,270.16666666666674
7-17-18,307.8833333333332
7-18-18,215.78333333333333
7-19-18,416.6999999999998
7-20-18,278.5
7-21-18,328.4333333333334
7-22-18,271.90000000000003
7-23-18,400.6500000000004
7-24-18,364.14999999999986
7-25-18,452.51666666666665
7-26-18,295.8166666666667
7-27-18,224.85
7-28-18,269.1666666666666
7-29-18,373.6833333333334
7-30-18,255.88333333333338
7-31-18,199.38333333333327
